,Unnamed: 0,FinalWorth,Person Name,Age,country,City,source,Industries,Country_Of_Citizenship,Self_Made,Status,Gender,State,Residence_State_Region,Birth Year,Birth Month,Birthday,CPI Country,CPI ChangeCountry,GDP_Country,Gross_Tertiarye_Education_Enrollment,Gross_Primary_Education_Enrollment_Country,Life_Expectancy_Country,Tax_Revenue_Country,Total_TaxRate_Country,Population_Country,Latitude Country,Longitude Country,Population_Category
1139,1139,2700,Denis O'Brien,64.0,Ireland,Dublin,Telecom,Telecom,Ireland,True,D,M,,,1958.0,4.0,17.0,,,,,,,,,,,,
1140,1140,2700,Timm Oberwelland,,,,Candy,Food & Beverage,Germany,False,Split Family Fortune,M,,,,,,,,,,,,,,,,,
1141,1141,2700,Dan Olsson,76.0,Sweden,Gothenburg,Diversified,Diversified,Sweden,False,E,M,,,1947.0,1.0,1.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,10M-50M
1142,1142,2700,Yuji Otsuka,69.0,Japan,Tokyo,"Copy machines, software",Technology,Japan,False,U,M,,,1954.0,2.0,13.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,100M-500M
1143,1143,2700,Pan Dong,58.0,Hong Kong,Hong Kong,Consumer goods,Fashion & Retail,Canada,True,D,F,,,1965.0,1.0,1.0,,,,,,,,,,,,
1144,1144,2700,Karsanbhai Patel,79.0,India,Ahmedabad,Consumer goods,Diversified,India,True,D,M,,,1944.0,1.0,7.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1145,1145,2700,Richard Peery,84.0,United States,Palo Alto,Real estate,Real Estate,United States,True,D,M,California,West,1938.0,10.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1146,1146,2700,Gianfelice Rocca,75.0,,,Pipe Manufacturing,Metals & Mining,Italy,False,Split Family Fortune,M,,,1948.0,3.0,2.0,,,,,,,,,,,,
1147,1147,2700,Paolo Rocca,70.0,,,Pipe Manufacturing,Metals & Mining,Italy,False,Split Family Fortune,M,,,1952.0,10.0,14.0,,,,,,,,,,,,
1148,1148,2700,Wayne Rothbaum,55.0,United States,Delray Beach,Biotech investing,Healthcare,United States,True,N,M,Florida,South,1968.0,2.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1149,1149,2700,Jeff Rothschild,68.0,United States,Palo Alto,Facebook,Technology,United States,True,D,M,California,West,1955.0,1.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1150,1150,2700,Raj Sardana,63.0,United States,Atlanta,Technology services,Technology,United States,True,N,M,Georgia,South,1960.0,3.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1151,1151,2700,Christiane Schoeller,,,,Publishing,Media & Entertainment,Germany,False,U,F,,,,,,,,,,,,,,,,,
1152,1152,2700,Salil Singhal,75.0,India,Delhi,Agrochemicals,Manufacturing,India,False,U,M,,,1947.0,7.0,21.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1153,1153,2700,Alexander Skorobogatko,55.0,Russia,Moscow,"Real estate, airport",Logistics,Russia,True,U,M,,,1967.0,9.0,25.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
1154,1154,2700,Evan Spiegel,32.0,United States,Los Angeles,Snapchat,Technology,United States,True,D,M,California,West,1990.0,6.0,4.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1155,1155,2700,Glen Taylor,81.0,United States,Mankato,Printing,Service,United States,True,U,M,Minnesota,Midwest,1941.0,4.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1156,1156,2700,Thomas Tull,52.0,United States,Pittsburgh,"Movies, investments",Media & Entertainment,United States,True,U,M,Pennsylvania,Northeast,1970.0,6.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1157,1157,2700,Bulat Utemuratov,65.0,Kazakhstan,Nur-Sultan,"Mining, banking, hotels",Metals & Mining,Kazakhstan,True,D,M,,,1958.0,1.0,1.0,182.75,5.2,180161741180.0,61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684,10M-50M
1158,1158,2700,Gustav Magnar Witzoe,29.0,Norway,Kverva,Fish farming,Food & Beverage,Norway,False,D,M,,,1993.0,4.0,22.0,120.27,2.2,403336363636.0,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946,5M-10M
1159,1159,2700,Wong Man Li,58.0,Hong Kong,Hong Kong,Furniture,Manufacturing,Hong Kong,True,D,M,,,1965.0,2.0,12.0,,,,,,,,,,,,
1160,1160,2700,Guangming Wu,61.0,China,Danyang,Medical equipment,Healthcare,China,True,D,M,,,1962.0,2.0,27.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1161,1161,2700,Zhu Yi,59.0,China,Chengdu,Pharmaceuticals,Healthcare,China,True,N,M,,,1963.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1162,1162,2600,Ben Ashkenazy,53.0,United States,New York,Real estate,Real Estate,United States,True,D,M,New York,Northeast,1969.0,9.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1163,1163,2600,Felix Baker,54.0,United States,New York,Biotech investing,Finance & Investments,United States,True,D,M,New York,Northeast,1969.0,3.0,29.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1164,1164,2600,Julian Baker,56.0,United States,New York,Investing,Finance & Investments,United States,True,D,M,New York,Northeast,1966.0,5.0,21.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1165,1165,2600,David Baszucki,60.0,United States,San Francisco,Online games,Media & Entertainment,United States,True,U,M,California,West,1963.0,1.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1166,1166,2600,Joesley Batista,51.0,Brazil,Sao Paulo,Beef processing,Food & Beverage,Brazil,False,D,M,,,1972.0,2.0,5.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
1167,1167,2600,Wesley Batista,50.0,Brazil,Sao Paulo,Beef packing,Food & Beverage,Brazil,False,D,M,,,1972.0,12.0,8.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
1168,1168,2600,Yvonne Bauer,46.0,Germany,Hamburg,"Magazines, media",Media & Entertainment,Germany,False,D,F,,,1977.0,3.0,29.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,50M-100M
1169,1169,2600,Miriam Baumann-Blocher,48.0,Switzerland,Rheinfelden,Chemicals,Manufacturing,Switzerland,False,D,F,,,1975.0,1.0,1.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,5M-10M
1170,1170,2600,Cen Junda,58.0,China,Lianyungang,Pharmaceuticals,Healthcare,China,True,U,M,,,1964.0,6.0,18.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1171,1171,2600,Richard Chandler,64.0,Singapore,Singapore,Investments,Finance & Investments,New Zealand,False,U,M,,,1959.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,5M-10M
1172,1172,2600,Chen Zhiping,47.0,China,Shenzhen,E-cigarettes,Manufacturing,China,True,D,M,,,1976.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1173,1173,2600,Fernando Chico Pardo,71.0,Mexico,Mexico City,Airport management,Service,Mexico,True,U,M,,,1952.0,2.0,15.0,141.54,3.6,1258286717125.0,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784,100M-500M
1174,1174,2600,Ray Davis,81.0,United States,Dallas,Pipelines,Energy,United States,True,U,M,Texas,South,1941.0,12.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1175,1175,2600,Maria Del Pino,67.0,Spain,Madrid,Construction,Construction & Engineering,Spain,False,U,F,,,1956.0,3.0,19.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,10M-50M
1176,1176,2600,Deng Weiming & family,54.0,China,Changsha,Battery components,Manufacturing,China,True,D,M,,,1968.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1177,1177,2600,"John Dorrance, III.",79.0,Ireland,Dublin,Campbell Soup,Food & Beverage,Ireland,False,D,M,,,1944.0,1.0,1.0,,,,,,,,,,,,
1178,1178,2600,Carl Douglas,61.0,Sweden,Stockholm,Investments,Diversified,Sweden,False,D,M,,,1961.0,5.0,5.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,10M-50M
1179,1179,2600,Eric Douglas,54.0,Sweden,Stockholm,Investments,Diversified,Sweden,False,D,M,,,1968.0,5.0,1.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,10M-50M
1180,1180,2600,Fiona Geminder,58.0,Australia,Melbourne,Manufacturing,Manufacturing,Australia,False,D,F,,,1964.0,12.0,1.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,10M-50M
1181,1181,2600,Stewart Horejsi & family,85.0,United States,Phoenix,Berkshire Hathaway,Finance & Investments,United States,True,D,M,Arizona,West,1937.0,9.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1182,1182,2600,Hou Juncheng,58.0,China,Hangzhou,Cosmetics,Healthcare,China,True,U,M,,,1964.0,12.0,17.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1183,1183,2600,Zhenda Huang & family,75.0,China,Shantou,Construction,Construction & Engineering,China,True,D,M,,,1947.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1184,1184,2600,Dmitry Kamenshchik,54.0,Russia,Moscow,Airport,Service,Russia,True,U,M,,,1968.0,4.0,26.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
1185,1185,2600,Alicia Koplowitz,69.0,Spain,Madrid,"Construction, investments",Finance & Investments,Spain,False,D,F,,,1953.0,9.0,12.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,10M-50M
1186,1186,2600,Adam Kwok,40.0,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,False,U,M,,,1983.0,4.0,1.0,,,,,,,,,,,,
1187,1187,2600,Henry Laufer,77.0,United States,Lake Worth,Hedge funds,Finance & Investments,United States,True,U,M,Florida,South,1945.0,8.0,13.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1188,1188,2600,Louis Le Duff,76.0,France,Paris,Bakeries,Food & Beverage,France,True,U,M,,,1946.0,8.0,1.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,50M-100M
1189,1189,2600,Mark Leonard & family,66.0,Canada,Toronto,Software,Technology,Canada,True,U,M,,,1956.0,5.0,6.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,10M-50M
1190,1190,2600,Li Guoqiang,59.0,China,Beijing,Auto dealerships,Automotive,China,True,D,M,,,1964.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1191,1191,2600,Li Yongxin,47.0,China,Beijing,Education,Service,China,True,D,M,,,1976.0,3.0,9.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1192,1192,2600,Peter Lim,69.0,Singapore,Singapore,Investments,Finance & Investments,Singapore,True,U,M,,,1953.0,6.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,5M-10M
1193,1193,2600,Lu Weiding,52.0,China,Hangzhou,Diversified,Diversified,China,False,D,M,,,1971.0,3.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1194,1194,2600,Sergio Mantegazza,95.0,Switzerland,Lugano,Travel,Service,Switzerland,True,D,M,,,1927.0,10.0,31.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,5M-10M
1195,1195,2600,Hans Melchers,84.0,Netherlands,Vorden,"Chemicals, investments",Finance & Investments,Netherlands,True,D,M,,,1938.0,4.0,28.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266,10M-50M
1196,1196,2600,C. Dean Metropoulos,76.0,United States,Palm Beach,Investments,Food & Beverage,United States,True,D,M,Florida,South,1946.0,5.0,5.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1197,1197,2600,Hans Georg Naeder,61.0,Germany,Duderstadt,Prosthetics,Manufacturing,Germany,False,E,M,,,1961.0,9.0,4.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,50M-100M
1198,1198,2600,Falguni Nayar,60.0,India,Mumbai,Retailing,Fashion & Retail,India,True,D,F,,,1963.0,2.0,19.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1199,1199,2600,James Packer,55.0,United States,Los Angeles,Investments,Finance & Investments,Australia,False,D,M,California,West,1967.0,9.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1200,1200,2600,Alexander Ponomarenko,58.0,Russia,Moscow,"Real estate, airport",Logistics,Russia,True,U,M,,,1964.0,10.0,27.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
1201,1201,2600,Nicholas Pritzker,79.0,United States,Nicasio,"Hotels, investments",Finance & Investments,United States,False,D,M,California,West,1944.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1202,1202,2600,Alejandro Santo Domingo,46.0,United States,New York,Beer,Food & Beverage,United States,False,E,M,New York,Northeast,1977.0,2.0,13.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1203,1203,2600,Steven Sarowitz,57.0,United States,Highland Park,Payroll software,Technology,United States,True,D,M,Illinois,Midwest,1965.0,11.0,7.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1204,1204,2600,Maria-Elisabeth Schaeffler-Thumann,81.0,Germany,Herzogenaurach,Auto parts,Automotive,Germany,False,U,F,,,1941.0,8.0,17.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,50M-100M
1205,1205,2600,Leonard Schleifer,70.0,United States,Tarrytown,Pharmaceuticals,Healthcare,United States,True,U,M,New York,Northeast,1952.0,7.0,7.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1206,1206,2600,Dieter Schnabel,77.0,Germany,Hamburg,Chemicals,Manufacturing,Germany,False,U,M,,,1946.0,1.0,1.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,50M-100M
1207,1207,2600,Michael S. Smith,67.0,United States,Miami Beach,Liquefied natural gas,Energy,United States,True,U,M,Florida,South,1955.0,5.0,9.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1208,1208,2600,Julia Thiele-Schuerhoff,51.0,Germany,Munich,"Brakes, investments",Manufacturing,Germany,False,D,F,,,1972.0,1.0,1.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,50M-100M
1209,1209,2600,John Tyson & family,69.0,United States,Springdale,Food processing,Food & Beverage,United States,False,D,M,Arkansas,South,1953.0,9.0,5.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1210,1210,2600,Anna Katharina Viessmann,,Germany,Battenberg,Heating and cooling equipment,Manufacturing,Germany,False,D,F,,,,,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,50M-100M
1211,1211,2600,Jurgen Wirtgen,57.0,,,Construction Vehicles,Construction & Engineering,Germany,False,N,M,,,1965.0,7.0,1.0,,,,,,,,,,,,
1212,1212,2600,Stefan Wirtgen,52.0,,,Construction Vehicles,Construction & Engineering,Germany,False,N,M,,,1970.0,7.0,1.0,,,,,,,,,,,,
1213,1213,2600,Zhao Lixin,57.0,China,Shanghai,Electronics,Technology,China,True,D,M,,,1966.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1214,1214,2600,Hongyi Zhou,52.0,China,Beijing,Security software,Technology,China,True,U,M,,,1970.0,10.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1215,1215,2500,S. Daniel Abraham,98.0,United States,Palm Beach,Slim-Fast,Food & Beverage,United States,True,U,M,Florida,South,1924.0,8.0,15.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1216,1216,2500,Bill Alfond,74.0,United States,Boston,Shoes,Fashion & Retail,United States,False,D,M,Massachusetts,Northeast,1948.0,5.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1217,1217,2500,Susan Alfond,77.0,United States,Scarborough,Shoes,Fashion & Retail,United States,False,D,F,Maine,Northeast,1945.0,7.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1218,1218,2500,Ted Alfond,78.0,United States,Weston,Shoes,Fashion & Retail,United States,False,D,M,Massachusetts,Northeast,1944.0,8.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1219,1219,2500,Riley Bechtel & family,71.0,United States,San Francisco,"Engineering, construction",Construction & Engineering,United States,False,D,M,California,West,1952.0,3.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1220,1220,2500,Thor Bjorgolfsson,56.0,United Kingdom,London,Investments,Diversified,Iceland,True,E,M,,,1967.0,3.0,19.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,50M-100M
1221,1221,2500,Charles Bronfman,91.0,United States,Palm Beach,Liquor,Food & Beverage,Canada,False,E,M,Florida,South,1931.0,6.0,27.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1222,1222,2500,Vivek Chand Burman,85.0,India,Delhi,Consumer goods,Food & Beverage,India,False,D,M,,,1937.0,4.0,28.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1223,1223,2500,Herb Chambers,81.0,United States,Boston,Car dealerships,Automotive,United States,True,U,M,Massachusetts,Northeast,1942.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1224,1224,2500,Cheng Yixiao,39.0,China,Beijing,Video streaming app,Media & Entertainment,China,True,D,M,,,1984.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
1225,1225,2500,Andrew Cherng,75.0,United States,Las Vegas,Fast food,Food & Beverage,United States,True,Split Family Fortune,M,Nevada,West,1948.0,4.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1226,1226,2500,Peggy Cherng,75.0,United States,Las Vegas,Fast food,Food & Beverage,United States,True,Split Family Fortune,F,Nevada,West,1947.0,12.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1227,1227,2500,Leon G. Cooperman,79.0,United States,Boca Raton,Hedge funds,Finance & Investments,United States,True,E,M,Florida,South,1943.0,4.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1228,1228,2500,Yadu Hari Dalmia & family,75.0,India,Delhi,Cement,Manufacturing,India,False,U,M,,,1947.0,6.0,2.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1229,1229,2500,Henry Davis,72.0,United States,Omaha,Beef processing,Food & Beverage,United States,False,U,M,Nebraska,Midwest,1951.0,2.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1230,1230,2500,Oleg Deripaska,55.0,Russia,Moscow,"Aluminum, utilities",Metals & Mining,Russia,True,U,M,,,1968.0,1.0,2.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
1231,1231,2500,Sergey Dmitriev,57.0,Cyprus,Paralimni,Software,Technology,Cyprus,True,D,M,,,1966.0,3.0,11.0,102.51,0.3,24564647935.0,75.9,99.3,80.8,24.5,22.4,1198575.0,35.126413,33.429859,1M-5M
1232,1232,2500,Joseph Edelman,67.0,United States,New York,Hedge funds,Finance & Investments,United States,True,D,M,New York,Northeast,1955.0,6.0,10.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1233,1233,2500,Sandeep Engineer,61.0,India,Ahmedabad,Plastic pipes,Manufacturing,India,True,D,M,,,1961.0,5.0,11.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1234,1234,2500,Alceu Elias Feldmann & family,73.0,Brazil,Curitiba,Fertilizer,Energy,Brazil,True,D,M,,,1949.0,7.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
1235,1235,2500,Serge Godin,73.0,Canada,Westmount,Information technology,Technology,Canada,True,U,M,,,1949.0,11.0,17.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,10M-50M
1236,1236,2500,Alec Gores,70.0,United States,Beverly Hills,Private equity,Finance & Investments,United States,True,D,M,California,West,1953.0,3.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1237,1237,2500,Bill Haslam,64.0,United States,Knoxville,Gas stations,Fashion & Retail,United States,False,U,M,Tennessee,South,1958.0,8.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1238,1238,2500,J. Tomilson Hill,74.0,United States,New York,Investments,Finance & Investments,United States,True,D,M,New York,Northeast,1948.0,5.0,24.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1239,1239,2500,Jay-Z,53.0,United States,New York,Music,Media & Entertainment,United States,True,U,M,New York,Northeast,1969.0,12.0,4.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1240,1240,2500,Baba Kalyani,74.0,India,Pune,Engineering,Automotive,India,False,E,M,,,1949.0,1.0,7.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
1241,1241,2500,Saban Cemil Kazanci,62.0,Turkey,Istanbul,Energy,Energy,Turkey,False,R,M,,,1961.0,2.0,13.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322,50M-100M
1242,1242,2500,Brad Kelley,66.0,United States,Franklin,Tobacco,Real Estate,United States,True,D,M,Tennessee,South,1956.0,12.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
1243,1243,2500,Wolfgang Leitner,70.0,Austria,Graz,Engineering,Construction & Engineering,Austria,True,U,M,,,1953.0,3.0,27.0,118.06,1.5,446314739528.0,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072,5M-10M
