,FinalWorth,Age,CPI Country,CPI ChangeCountry,GDP_Country,Gross_Tertiarye_Education_Enrollment,Gross_Primary_Education_Enrollment_Country,Life_Expectancy_Country,Tax_Revenue_Country,Total_TaxRate_Country,Population_Country,Latitude Country,Longitude Country,Number of Billionaires,clusters
191,9700,76.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0
192,9700,64.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
193,9600,70.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
194,9600,70.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
195,9600,67.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
196,9600,58.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
197,9600,62.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
198,9600,64.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
199,9600,66.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
200,9500,71.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
201,9500,94.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,1.0,0
202,9400,57.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
203,9400,44.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
204,9300,41.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
205,9300,75.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
206,9200,56.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
207,9200,79.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,1.0,0
208,9200,47.0,116.48,2.8,246489245495.0,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962,1.0,0
209,9200,82.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
210,9200,77.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
211,9200,85.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
212,9200,63.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
213,9000,72.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
214,9000,66.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
215,9000,55.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0
216,9000,73.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,1.0,0
217,9000,57.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
218,8900,68.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
219,8900,63.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
220,8900,70.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
221,8800,47.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
222,8800,71.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
223,8800,49.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
224,8800,38.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
225,8800,55.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
226,8800,64.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
227,8800,72.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
228,8700,52.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
229,8700,79.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0
230,8600,71.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
231,8600,67.0,114.24,1.6,206928765544.0,82.0,100.0,81.9,29.0,34.6,4841000.0,-40.900557,174.885971,1.0,0
232,8600,68.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
233,8600,79.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0
234,8600,75.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
235,8600,73.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017,1.0,0
236,8600,67.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
237,8500,47.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
238,8500,74.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
239,8500,55.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
240,8400,75.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
241,8400,77.0,158.93,4.1,351431649241.0,22.4,100.9,63.9,27.5,29.2,58558270.0,-30.559482,22.937506,1.0,0
242,8400,72.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,1.0,0
243,8400,77.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
244,8300,75.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
245,8300,81.0,0.0,0.0,7184844193.0,0.0,0.0,0.0,0.0,0.0,38964.0,43.7384176,7.4246158,1.0,0
246,8300,0.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
247,8200,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
248,8200,61.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
249,8200,62.0,267.51,11.4,448120428859.0,10.2,84.7,54.3,1.5,34.8,200963599.0,9.081999,8.675277,1.0,0
250,8200,79.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
251,8200,91.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
252,8200,68.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
253,8200,41.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
254,8100,69.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
255,8100,66.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
256,8100,65.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
257,8100,58.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
258,8100,54.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
259,8000,39.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
260,8000,66.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
261,8000,93.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
262,8000,85.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
263,8000,60.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
264,8000,58.0,116.48,2.8,246489245495.0,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962,1.0,0
265,8000,76.0,0.0,0.0,7184844193.0,0.0,0.0,0.0,0.0,0.0,38964.0,43.7384176,7.4246158,1.0,0
266,7900,52.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
267,7900,52.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
268,7900,71.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
269,7900,54.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922,1.0,0
270,7900,54.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
271,7900,72.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
272,7900,57.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
273,7900,50.0,118.06,1.5,446314739528.0,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072,1.0,0
274,7800,73.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
275,7800,66.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
276,7800,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
277,7800,53.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
278,7800,58.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
279,7800,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
280,7700,55.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
281,7700,42.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
282,7700,80.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
283,7700,54.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
284,7700,71.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
285,7700,68.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
286,7700,68.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
287,7700,61.0,120.27,2.2,403336363636.0,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946,1.0,0
288,7600,54.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
289,7600,89.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
290,7600,67.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
291,7600,41.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
292,7600,64.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,1.0,0
293,7600,66.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
294,7600,85.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
295,7600,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
296,7600,62.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
297,7500,80.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
298,7500,85.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
299,7500,59.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
300,7500,68.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
301,7500,79.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
302,7500,52.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,1.0,0
303,7400,80.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
304,7400,70.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
305,7400,59.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
306,7400,71.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,1.0,0
307,7400,72.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
308,7400,62.0,288.57,9.2,303175127598.0,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498,1.0,0
309,7400,81.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
310,7300,91.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
311,7300,59.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
312,7300,50.0,110.35,0.8,348078018464.0,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785,1.0,0
313,7300,63.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017,1.0,0
314,7300,55.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
315,7200,65.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
316,7200,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
317,7200,68.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
318,7200,79.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
319,7200,78.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
320,7200,41.0,114.52,-1.9,421142267938.0,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818,1.0,0
321,7200,61.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,1.0,0
322,7200,77.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
323,7100,79.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
324,7100,76.0,118.06,1.5,446314739528.0,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072,1.0,0
325,7100,61.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
326,7100,66.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
327,7100,72.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
328,7100,94.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,1.0,0
329,7100,71.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
330,7000,58.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
331,7000,37.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
332,7000,41.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
333,7000,77.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
334,7000,80.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
335,7000,83.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
336,7000,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
337,7000,55.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
338,7000,58.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0
339,7000,69.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
340,7000,67.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
341,7000,71.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
342,6900,62.0,141.54,3.6,1258286717125.0,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784,1.0,0
343,6900,87.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
344,6900,89.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
345,6900,55.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
346,6900,58.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
347,6900,80.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
348,6900,54.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,1.0,0
349,6900,68.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
350,6800,59.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
351,6800,86.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,1.0,0
352,6800,55.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
353,6800,40.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
354,6800,53.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
355,6800,58.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
356,6800,61.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
357,6800,94.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
358,6800,53.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
359,6800,61.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
360,6800,65.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0
361,6800,58.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
362,6800,61.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
363,6700,72.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
364,6700,56.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
365,6700,75.0,110.35,0.8,348078018464.0,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785,1.0,0
366,6700,47.0,110.35,0.8,348078018464.0,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785,1.0,0
367,6700,44.0,110.35,0.8,348078018464.0,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785,1.0,0
368,6700,80.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,1.0,0
369,6700,55.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
370,6700,60.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
371,6700,54.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
372,6700,55.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0
373,6700,72.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
374,6700,84.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
375,6700,83.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
376,6700,92.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
377,6700,71.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
378,6700,39.0,110.35,0.8,348078018464.0,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785,1.0,0
379,6700,81.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
380,6700,65.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,1
381,6600,47.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
382,6600,68.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
383,6600,70.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
384,6600,67.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
385,6600,78.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
386,6600,63.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
387,6600,47.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0
388,6500,80.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
389,6500,58.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
390,6500,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
391,6500,93.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,1
392,6500,84.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0
393,6500,81.0,0.0,0.0,7184844193.0,0.0,0.0,0.0,0.0,0.0,38964.0,43.7384176,7.4246158,1.0,0
394,6500,51.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0
395,6400,71.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,1.0,0
